층,A,관계,B,방향,조건,조건극성,부호,무게,등급,표본,출처수,교차확인,왜,사슬,근거,대주제A,대주제B,간선id
"L2밀착","토(土)","밀착","행동·환경 개운","양방향","","","","0.5","중","11","5","","낭설후보","","같은 문단 11회 · 우연 대비 4.2배 · 서로 다른 출처 5곳","S01 음양·오행","S11 상담론·화법·윤리","N-2de75ada"
"L2밀착","토(土)","밀착","한난조습","양방향","","","","0.5","중","9","6","","분류경로","축토(丑) ─소속→ 토(土) · 축토(丑) ─산출→ 한난조습","같은 문단 9회 · 우연 대비 3.8배 · 서로 다른 출처 6곳","S01 음양·오행","S09 용신","N-8aedeeb4"
"L2밀착","토(土)","밀착","희신","양방향","","","","0.5","중","13","4","","발현만","토(土) ─발현→ 부모 · 인성 일반 ─육친→ 부모 · 용신 확정법 ─절차→ 인성 일반 · 용신 확정법 ─산출→ 희신","같은 문단 13회 · 우연 대비 3.0배 · 서로 다른 출처 4곳","S01 음양·오행","S09 용신","N-ea59ed29"
"L2밀착","통관용신","밀착","통근","양방향","","","","0.5","중","10","6","","분류경로","용신(총칭) ─롤업→ 통관용신 · 통변 순서 ─산출→ 용신(총칭) · 통변 순서 ─산출→ 통근","같은 문단 10회 · 우연 대비 4.1배 · 서로 다른 출처 6곳","S09 용신","S03 지지·지장간","N-0ffb6301"
"L2밀착","통관용신","밀착","투간·투출","양방향","","","","0.5","중","9","4","","분류경로","용신(총칭) ─롤업→ 통관용신 · 통변 순서 ─산출→ 용신(총칭) · 통변 순서 ─산출→ 투간·투출","같은 문단 9회 · 우연 대비 4.9배 · 서로 다른 출처 4곳","S09 용신","S03 지지·지장간","N-aba5add8"
"L2밀착","통관용신","밀착","학업·시험","양방향","","","","0.5","중","11","7","","발현만","용신 확정법 ─구성→ 통관용신 · 용신 확정법 ─절차→ 인성 일반 · 인성 일반 ─발현→ 학업·시험","같은 문단 11회 · 우연 대비 2.8배 · 서로 다른 출처 7곳","S09 용신","S15 발현·결과","N-e586ed08"
"L2밀착","통관용신","밀착","희신","양방향","","","","0.5","중","8","6","","작용까지","용신(총칭) ─롤업→ 통관용신 · 희신 ─생→ 용신(총칭)","같은 문단 8회 · 우연 대비 8.2배 · 서로 다른 출처 6곳","S09 용신","S09 용신","N-66377ce3"
"L2밀착","통근","밀착","합화","양방향","","","","0.5","중","21","8","","분류경로","통변 순서 ─산출→ 통근 · 통변 순서 ─산출→ 세운(연운) · 세운(연운) ─적용→ 합화","같은 문단 21회 · 우연 대비 2.6배 · 서로 다른 출처 8곳","S03 지지·지장간","S04 합충형파해","N-949dba27"
"L2밀착","투간·투출","밀착","편관(칠살)","양방향","","","","0.5","중","86","10","","분류경로","통변 순서 ─산출→ 투간·투출 · 통변 순서 ─산출→ 십성(총칭) · 십성(총칭) ─롤업→ 편관(칠살)","같은 문단 86회 · 우연 대비 3.6배 · 서로 다른 출처 10곳","S03 지지·지장간","S05 십성·육친","N-9af4326c"
"L2밀착","투간·투출","밀착","파","양방향","","","","0.5","중","16","3","","분류경로","통변 순서 ─산출→ 투간·투출 · 통변 순서 ─산출→ 지장간 · 지장간 ─구성→ 자수(子) · 파 ─구성→ 자수(子)","같은 문단 16회 · 우연 대비 3.0배 · 서로 다른 출처 3곳","S03 지지·지장간","S04 합충형파해","N-8dee24a5"
"L2밀착","투간·투출","밀착","학업·시험","양방향","","","","0.5","중","54","8","","발현만","투간·투출 ─발현→ 부모 · 인성 일반 ─육친→ 부모 · 인성 일반 ─발현→ 학업·시험","같은 문단 54회 · 우연 대비 3.0배 · 서로 다른 출처 8곳","S03 지지·지장간","S15 발현·결과","N-387f5350"
"L2밀착","투간·투출","밀착","화개","양방향","","","","0.5","중","9","4","","분류경로","통변 순서 ─산출→ 투간·투출 · 통변 순서 ─산출→ 지장간 · 지장간 ─구성→ 축토(丑) · 화개 ─산출→ 축토(丑)","같은 문단 9회 · 우연 대비 2.8배 · 서로 다른 출처 4곳","S03 지지·지장간","S06 신살","N-85ef49dd"
"L2밀착","편인","밀착","학당","양방향","","","","0.5","중","13","8","","발현만","편인 ─발현→ 학업·시험 · 학당 ─발현→ 학업·시험","같은 문단 13회 · 우연 대비 3.5배 · 서로 다른 출처 8곳","S05 십성·육친","S06 신살","N-07776e93"
"L2밀착","편재","밀착","희신","양방향","","","","0.5","중","19","3","","분류경로","재성 일반 ─롤업→ 편재 · 용신 확정법 ─절차→ 재성 일반 · 용신 확정법 ─산출→ 희신","같은 문단 19회 · 우연 대비 2.6배 · 서로 다른 출처 3곳","S05 십성·육친","S09 용신","N-78ba3e9f"
"L2밀착","편재","밀착","화개","양방향","","","","0.5","중","16","8","","발현만","재성 일반 ─롤업→ 편재 · 재성 일반 ─발현→ 관계·결혼 · 술토(戌) ─발현→ 관계·결혼 · 화개 ─산출→ 술토(戌)","같은 문단 16회 · 우연 대비 3.0배 · 서로 다른 출처 8곳","S05 십성·육친","S06 신살","N-a373f1f0"
"L2밀착","포태법","밀착","해수(亥)","양방향","","","","0.5","중","8","7","","분류경로","포태법 ─구성→ 장생 · 장생 ─산출→ 해수(亥)","같은 문단 8회 · 우연 대비 3.3배 · 서로 다른 출처 7곳","S07 십이운성","S03 지지·지장간","N-0ae89544"
"L2밀착","학업·시험","밀착","현묘","양방향","","","","0.5","중","16","2","","낭설후보","","같은 문단 16회 · 우연 대비 2.8배 · 서로 다른 출처 2곳","S15 발현·결과","S12 역사·이론사·인물","N-be7d3763"
"L2밀착","한난조습","밀착","희신","양방향","","","","0.5","중","10","3","","작용까지","통변 순서 ─산출→ 한난조습 · 통변 순서 ─산출→ 용신(총칭) · 희신 ─생→ 용신(총칭)","같은 문단 10회 · 우연 대비 8.0배 · 서로 다른 출처 3곳","S09 용신","S09 용신","N-34e2f4a5"
"L2밀착","한난조습","밀착","화(火)","양방향","","","","0.5","중","27","9","","분류경로","사화(巳) ─산출→ 한난조습 · 사화(巳) ─소속→ 화(火)","같은 문단 27회 · 우연 대비 2.5배 · 서로 다른 출처 9곳","S09 용신","S01 음양·오행","N-c369edca"
"L2밀착","해","밀착","화개","양방향","","","","0.5","중","8","5","","분류경로","해 ─구성→ 미토(未) · 화개 ─산출→ 미토(未)","같은 문단 8회 · 우연 대비 10.5배 · 서로 다른 출처 5곳","S04 합충형파해","S06 신살","N-19aa5747"
"L2밀착","해수(亥)","밀착","화개","양방향","","","","0.5","중","41","12","","작용까지","축토(丑) ─극→ 해수(亥) · 화개 ─산출→ 축토(丑)","같은 문단 41회 · 우연 대비 2.8배 · 서로 다른 출처 12곳","S03 지지·지장간","S06 신살","N-81d8a4d6"
"L2밀착","형제·동료","밀착","화개","양방향","","","","0.5","중","18","7","","인과닫힘","왕지(도화) ─발현→ 형제·동료 · 왕지(도화) ─구성→ 자수(子) · 축토(丑) ─극→ 자수(子) · 화개 ─산출→ 축토(丑)","같은 문단 18회 · 우연 대비 2.6배 · 서로 다른 출처 7곳","S05 십성·육친","S06 신살","N-ba8b118f"
"L2밀착","60간지론","밀착","상생","양방향","","","","0.35","약","5","2","","발현만","60간지론 ─구성→ 천간(총칭) · 천간(총칭) ─발현→ 재물·돈 · 상생 ─발현→ 재물·돈","같은 문단 5회 · 우연 대비 2.5배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S01 음양·오행","N-57643633"
"L2밀착","60간지론","밀착","진토(辰)","양방향","","","","0.35","약","6","3","","분류경로","60간지론 ─구성→ 지지(총칭) · 지지(총칭) ─롤업→ 진토(辰)","같은 문단 6회 · 우연 대비 5.7배 · 서로 다른 출처 3곳","S12 역사·이론사·인물","S03 지지·지장간","N-6781b554"
"L2밀착","60간지론","밀착","축토(丑)","양방향","","","","0.35","약","6","2","","분류경로","60간지론 ─구성→ 지지(총칭) · 지지(총칭) ─롤업→ 축토(丑)","같은 문단 6회 · 우연 대비 7.4배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S03 지지·지장간","N-e34ee612"
"L2밀착","60간지론","밀착","세운(연운)","양방향","","","","0.35","약","5","1","","분류경로","60간지론 ─적용→ 일주 · 통변 순서 ─산출→ 일주 · 통변 순서 ─산출→ 세운(연운)","같은 문단 5회 · 우연 대비 5.2배 · 서로 다른 출처 1곳","S12 역사·이론사·인물","S10 대운·세운·운해석","N-12fa898e"
"L2밀착","60간지론","밀착","신년운세","양방향","","","","0.35","약","6","1","","분류경로","60간지론 ─적용→ 일주 · 통변 순서 ─산출→ 일주 · 통변 순서 ─산출→ 세운(연운) · 신년운세 ─적용→ 세운(연운)","같은 문단 6회 · 우연 대비 7.8배 · 서로 다른 출처 1곳","S12 역사·이론사·인물","S10 대운·세운·운해석","N-b2060830"
"L2밀착","60간지론","밀착","신금(辛)","양방향","","","","0.35","약","6","2","","분류경로","60간지론 ─구성→ 천간(총칭) · 천간(총칭) ─롤업→ 신금(辛)","같은 문단 6회 · 우연 대비 2.2배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S02 천간","N-aab18915"
"L2밀착","60간지론","밀착","오행(총칭)","양방향","","","","0.35","약","7","4","","발현만","60간지론 ─구성→ 천간(총칭) · 천간(총칭) ─발현→ 부모 · 오행(총칭) ─발현→ 부모","같은 문단 7회 · 우연 대비 2.2배 · 서로 다른 출처 4곳","S12 역사·이론사·인물","S14 기본 골격어","N-294ea904"
"L2밀착","60간지론","밀착","원국·명식","양방향","","","","0.35","약","8","2","","분류경로","60간지론 ─적용→ 연주 · 원국·명식 ─구성→ 연주","같은 문단 8회 · 우연 대비 1.7배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S13 자리(궁위)·원국 구조","N-9cf7fcae"
"L2밀착","60간지론","밀착","일간","양방향","","","","0.35","약","5","2","","분류경로","60간지론 ─적용→ 일주 · 일주 ─구성→ 일간","같은 문단 5회 · 우연 대비 1.6배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S13 자리(궁위)·원국 구조","N-732aaca9"
"L2밀착","T존","밀착","경금(庚)","양방향","","","","0.35","약","5","2","","낭설후보","","같은 문단 5회 · 우연 대비 4.2배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S02 천간","N-7ece3d0e"
"L2밀착","T존","밀착","일주","양방향","","","","0.35","약","7","3","","낭설후보","","같은 문단 7회 · 우연 대비 4.4배 · 서로 다른 출처 3곳","S12 역사·이론사·인물","S13 자리(궁위)·원국 구조","N-67d6871a"
"L2밀착","T존","밀착","일지","양방향","","","","0.35","약","7","2","","낭설후보","","같은 문단 7회 · 우연 대비 7.5배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S13 자리(궁위)·원국 구조","N-438be97f"
"L2밀착","T존","밀착","식신","양방향","","","","0.35","약","5","2","","낭설후보","","같은 문단 5회 · 우연 대비 4.5배 · 서로 다른 출처 2곳","S12 역사·이론사·인물","S05 십성·육친","N-cd4d9a12"
"L2밀착","간여지동","밀착","오행(총칭)","양방향","","","","0.35","약","84","13","","분류경로","간여지동 ─산출→ 진토(辰) · 진토(辰) ─소속→ 토(土) · 오행(총칭) ─롤업→ 토(土)","같은 문단 84회 · 우연 대비 2.4배 · 서로 다른 출처 13곳","S03 지지·지장간","S14 기본 골격어","N-14596893"
"L2밀착","간여지동","밀착","지지(총칭)","양방향","","","","0.35","약","106","13","","분류경로","간여지동 ─산출→ 진토(辰) · 지지(총칭) ─롤업→ 진토(辰)","같은 문단 106회 · 우연 대비 2.4배 · 서로 다른 출처 13곳","S03 지지·지장간","S14 기본 골격어","N-fc286d31"
"L2밀착","간여지동","밀착","신약","양방향","","","","0.35","약","22","7","","분류경로","간여지동 ─적용→ 일주 · 통변 순서 ─산출→ 일주 · 통변 순서 ─산출→ 신약","같은 문단 22회 · 우연 대비 2.3배 · 서로 다른 출처 7곳","S03 지지·지장간","S08 강약·격국·구조","N-57cc7115"
"L2밀착","간여지동","밀착","시지","양방향","","","","0.35","약","28","9","","분류경로","간여지동 ─구성→ 60간지론 · 60간지론 ─적용→ 시주 · 시주 ─구성→ 시지","같은 문단 28회 · 우연 대비 2.3배 · 서로 다른 출처 9곳","S03 지지·지장간","S13 자리(궁위)·원국 구조","N-b7292e49"
"L2밀착","간여지동","밀착","연지","양방향","","","","0.35","약","14","6","","발현만","간여지동 ─산출→ 술토(戌) · 술토(戌) ─발현→ 관계·결혼 · 연지 ─발현→ 관계·결혼","같은 문단 14회 · 우연 대비 2.5배 · 서로 다른 출처 6곳","S03 지지·지장간","S13 자리(궁위)·원국 구조","N-e4c3c1f1"
"L2밀착","간여지동","밀착","여기·중기·정기","양방향","","","","0.35","약","28","7","","분류경로","간여지동 ─산출→ 진토(辰) · 지장간 ─구성→ 진토(辰) · 여기·중기·정기 ─구성→ 지장간","같은 문단 28회 · 우연 대비 2.5배 · 서로 다른 출처 7곳","S03 지지·지장간","S03 지지·지장간","N-60f00caf"
"L2밀착","간여지동","밀착","십이운성 자체","양방향","","","","0.35","약","8","4","","분류경로","간여지동 ─산출→ 진토(辰) · 관대 ─산출→ 진토(辰) · 십이운성 자체 ─구성→ 관대","같은 문단 8회 · 우연 대비 2.3배 · 서로 다른 출처 4곳","S03 지지·지장간","S07 십이운성","N-4dd236be"
"L2밀착","간여지동","밀착","편인","양방향","","","","0.35","약","37","9","","발현만","간여지동 ─산출→ 유금(酉) · 유금(酉) ─발현→ 건강·질병 · 편인 ─발현→ 건강·질병","같은 문단 37회 · 우연 대비 2.0배 · 서로 다른 출처 9곳","S03 지지·지장간","S05 십성·육친","N-b7b18a6c"
"L2밀착","간여지동","밀착","무토(戊)","양방향","","","","0.35","약","55","7","","분류경로","간여지동 ─산출→ 진토(辰) · 진토(辰) ─지장간→ 무토(戊)","같은 문단 55회 · 우연 대비 2.2배 · 서로 다른 출처 7곳","S03 지지·지장간","S02 천간","N-0a0e7bba"
"L2밀착","간여지동","밀착","신금(辛)","양방향","","","","0.35","약","71","8","","분류경로","간여지동 ─산출→ 유금(酉) · 유금(酉) ─지장간→ 신금(辛)","같은 문단 71회 · 우연 대비 2.4배 · 서로 다른 출처 8곳","S03 지지·지장간","S02 천간","N-290b4504"
"L2밀착","간여지동","밀착","금(金)","양방향","","","","0.35","약","22","7","","분류경로","간여지동 ─산출→ 신금(申) · 신금(申) ─소속→ 금(金)","같은 문단 22회 · 우연 대비 2.4배 · 서로 다른 출처 7곳","S03 지지·지장간","S01 음양·오행","N-9dfc25c4"
"L2밀착","간여지동","밀착","정재","양방향","","","","0.35","약","14","1","","발현만","간여지동 ─적용→ 일주 · 일주 ─발현→ 재물·돈 · 정재 ─발현→ 재물·돈","같은 문단 14회 · 우연 대비 3.4배 · 서로 다른 출처 1곳 (→출처1로 강등)","S03 지지·지장간","S05 십성·육친","N-c56dc752"
